0 0
0.001044356	55.2414705
0.001471841	85.4196395
0.001922883	107.9263
0.001990976	108.441429
0.002023404	108.6946485
0.002017799	108.5393905
0.002043936	108.733795
0.002059191	108.473488
0.002056299	108.49955
0.002056915	108.1205065
0.002056701	108.369087
0.002074868	108.3505095
0.002072521	108.333931
0.002081302	108.364235
0.002081157	108.260681
0.002091772	108.1602935
0.002085488	108.337631
0.002098955	108.2195055
0.002106222	108.2941515
0.002112342	108.1966095
0.002109286	108.1917955
0.002126562	108.266716
0.002117601	108.264694
0.002118964	108.3053205
0.002123962	108.0896605
0.00212805	108.3184965
0.002116111	108.244652
0.002121166	108.291046
0.002141796	108.3564605
0.0021272	108.0569915
0.002137944	108.063301
0.00214935	107.9514925
0.002145441	108.3268205
0.002149247	108.055893
0.002141933	107.9863585
0.002150064	108.2854615
0.002152366	108.2161025
0.002156949	108.3733065
0.002164901	108.142349
0.002165128	108.0922625
0.002164453	108.176178
0.002164855	107.9514925
0.002164636	108.2489165
0.002165311	108.055893
0.002171493	108.0620575
0.002168675	108.2550735
0.0021658	108.090912
0.0021663	108.0070955
0.002176639	108.1348955
0.002183496	108.2248155
0.00217284	108.1473235
0.002180068	108.252266
0.002181295	108.0032045
0.002175086	108.2774275
0.002191428	98.659981
0.001686528	58.6017305
0.001570608	54.9168015
0.001559684	54.708004
0.001548762	54.5407065
0.001552128	54.805378
0.00155687	54.8124045
0.001536578	54.855526
0.001542266	55.0382765
0.001538203	54.997265
0.001534552	54.8740045
0.001555357	54.9168015
0.001553052	55.140949
0.001542534	55.019581
0.001544181	54.8222235
0.001541763	55.0851745
0.001545017	55.0584755
0.00154926	55.2542955
0.001547003	55.1057625
0.00153045	54.8253785
0.001541478	54.9229165
0.001536945	54.9168015
0.001535945	55.021202
0.001541341	55.035679
0.001543395	55.021202
0.00153281	54.993
0.001529819	55.1949385
0.001534063	54.854328
0.001540129	54.9168015
0.001531714	55.284508
0.00152668	54.978176
0.00153224	54.9127085
0.001530728	55.275795
0.001526409	55.3131025
0.001529159	55.2299995
0.001529007	54.641464
0.001517447	55.2299995
0.001535687	55.021202
0.00151677	55.1386185
0.001526399	55.0410805
0.001525544	55.1256025
0.001519629	54.9840125
0.001516483	55.0616685
0.001521191	54.879215
0.001512623	54.9698525
0.001521828	55.1256025
0.001509683	55.0127295
0.001504321	54.947563
0.001501438	54.9645995
0.001494407	55.1085665
0.001492566	55.105255
0.001496576	54.7146265
0.001488028	55.021202
0.001486272	54.9376335
0.001479421	54.951359
0.001497087	55.1256025
0.001483115	55.021202
0.001484855	55.059067
0.001482369	55.021202
0.001485058	54.919235
0.001476865	55.135826
0.001485558	54.7721785
0.001483297	55.1256025
0.001487658	55.1256025
0.001486361	54.871311
0.001469521	54.825176
0.00146745	55.021202
0.001471115	54.9188955
0.001456863	55.107689
0.001465987	54.932621
0.00146601	54.880451
0.001459405	55.11182
0.001460093	55.0576095
0.001460792	55.0823325
0.0014567	55.07547
0.001465865	54.9168015
0.001454178	55.0839195
0.001459097	54.8124045
0.001459614	55.097645
0.001461185	54.958992
0.001468261	55.1256025
0.001449067	55.013832
0.001466524	55.229492
0.001462991	55.0275575
0.001457801	55.021202
0.001443473	54.748169
0.00145011	55.0986555
0.001438404	55.091793
0.001426665	54.853073
0.001421811	55.021202
0.001430741	55.1767465
0.001418673	55.021202
0.001422097	55.021202
0.001416089	54.87352
0.001418783	55.0782125
0.001405374	54.970726
0.001389797	54.9279135
0.001376122	54.933796
0.001384088	55.023815
0.001365189	55.116123
0.001363695	54.882328
0.00135468	55.2647935
0.001355135	54.885597
0.00135401	54.973324
0.001343783	54.8877295
0.001349014	55.0721855
0.001331313	55.2981455
0.001339353	55.1256025
0.001343324	55.021202
0.001328952	54.8124045
0.001330747	54.8707045
0.001331834	55.1256025
0.001340577	55.1313095
0.001340231	54.817024
0.001336634	54.828438
0.001334012	54.857044
0.001329133	55.042946
0.001333068	55.1727865
0.001337316	55.0546645
0.001338758	55.063534
0.001339716	55.0703965
0.001334656	54.971718
0.001339593	55.1447565
0.001331205	55.056961
0.001331482	55.0967065
0.00133249	55.0815355
0.001339154	55.051544
0.001334694	55.1172945
0.001335101	55.122711
0.00133665	55.1093485
0.001329234	55.0334815
0.001345271	54.982918
0.001328033	55.021202
0.001315344	55.1256025
0.001308898	55.062073
0.001317178	54.9645385
0.001307453	54.9702605
0.001311326	54.8564835
0.001304565	55.0584185
0.001315608	55.2263105
0.001321711	55.021202
0.001316074	54.950062
0.00132514	54.9168015
